,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
19540,29,7,2014-08-10,0.0,0.0,0,0,0,0
19541,30,7,2014-08-10,0.0,0.0,0,0,0,0
19542,31,7,2014-08-10,0.0,0.0,0,0,0,0
19543,33,7,2014-08-10,0.0,0.0,0,0,0,0
19544,34,7,2014-08-10,0.0,0.0,0,0,0,0
19545,35,7,2014-08-10,0.0,0.0,0,0,0,0
19546,37,7,2014-08-10,0.0,0.0,0,0,0,0
19547,38,7,2014-08-10,0.0,0.0,0,0,0,0
19548,39,7,2014-08-10,0.0,0.0,0,0,0,0
19549,40,7,2014-08-10,0.0,0.0,0,0,0,0
19550,42,7,2014-08-10,0.0,0.0,0,0,0,0
19551,43,7,2014-08-10,0.0,0.0,0,0,0,0
19552,44,7,2014-08-10,0.0,0.0,0,0,0,0
19553,45,7,2014-08-10,0.0,0.0,0,0,0,0
19554,47,7,2014-08-10,0.0,0.0,0,0,0,0
19555,48,7,2014-08-10,0.0,0.0,0,0,0,0
19556,49,7,2014-08-10,0.0,0.0,0,0,0,0
19557,50,7,2014-08-10,0.0,0.0,0,0,0,0
19558,53,7,2014-08-10,0.0,0.0,0,0,0,0
19559,54,7,2014-08-10,0.0,0.0,0,0,0,0
19560,55,7,2014-08-10,0.0,0.0,0,0,0,0
19561,56,7,2014-08-10,0.0,0.0,0,0,0,1
19562,57,7,2014-08-10,0.0,0.0,0,0,0,0
19563,59,7,2014-08-10,0.0,0.0,0,0,0,0
19564,1,6,2014-08-09,4174.0,504.0,1,0,0,1
19565,2,6,2014-08-09,2592.0,344.0,1,0,0,0
19566,3,6,2014-08-09,3131.0,408.0,1,0,0,0
19567,4,6,2014-08-09,9266.0,1227.0,1,0,0,0
19568,5,6,2014-08-09,1711.0,205.0,1,0,0,0
19569,6,6,2014-08-09,3023.0,343.0,1,0,0,0
19570,7,6,2014-08-09,7815.0,900.0,1,0,0,0
19571,8,6,2014-08-09,2483.0,336.0,1,0,0,0
19572,9,6,2014-08-09,6109.0,528.0,1,0,0,0
19573,10,6,2014-08-09,4420.0,477.0,1,0,0,1
19574,11,6,2014-08-09,4951.0,690.0,1,0,0,0
19575,12,6,2014-08-09,5272.0,677.0,1,0,0,0
19576,14,6,2014-08-09,2994.0,373.0,1,0,0,0
19577,15,6,2014-08-09,5682.0,626.0,1,0,0,0
19578,16,6,2014-08-09,4458.0,483.0,1,0,0,0
19579,17,6,2014-08-09,2344.0,345.0,1,0,0,0
19580,18,6,2014-08-09,4465.0,494.0,1,0,0,0
19581,19,6,2014-08-09,4043.0,383.0,1,0,0,0
19582,21,6,2014-08-09,4236.0,437.0,1,0,0,0
19583,23,6,2014-08-09,4400.0,450.0,1,0,0,0
19584,24,6,2014-08-09,6865.0,637.0,1,0,0,0
19585,25,6,2014-08-09,7532.0,1107.0,1,0,0,0
19586,26,6,2014-08-09,5396.0,464.0,1,0,0,0
19587,27,6,2014-08-09,6409.0,802.0,1,0,0,0
19588,28,6,2014-08-09,2578.0,314.0,1,0,0,0
19589,29,6,2014-08-09,6750.0,622.0,1,0,0,0
19590,30,6,2014-08-09,4144.0,653.0,1,0,0,0
19591,31,6,2014-08-09,5385.0,571.0,1,0,0,0
19592,33,6,2014-08-09,7700.0,772.0,1,0,0,0
19593,34,6,2014-08-09,6299.0,847.0,1,0,0,0
19594,35,6,2014-08-09,7054.0,606.0,1,0,0,0
19595,37,6,2014-08-09,6561.0,788.0,1,0,0,0
19596,38,6,2014-08-09,5771.0,522.0,1,0,0,0
19597,39,6,2014-08-09,2885.0,405.0,1,0,0,0
19598,40,6,2014-08-09,5550.0,734.0,1,0,0,0
19599,42,6,2014-08-09,7729.0,931.0,1,0,0,0
19600,43,6,2014-08-09,4402.0,448.0,1,0,0,0
19601,44,6,2014-08-09,3410.0,428.0,1,0,0,0
19602,45,6,2014-08-09,5257.0,450.0,1,0,0,0
19603,47,6,2014-08-09,5267.0,645.0,1,0,0,0
19604,48,6,2014-08-09,1991.0,240.0,1,0,0,0
19605,49,6,2014-08-09,7594.0,525.0,1,0,0,0
19606,50,6,2014-08-09,3846.0,367.0,1,0,0,0
19607,53,6,2014-08-09,3256.0,340.0,1,0,0,0
19608,54,6,2014-08-09,8253.0,772.0,1,0,0,0
19609,55,6,2014-08-09,2846.0,342.0,1,0,0,0
19610,56,6,2014-08-09,7304.0,541.0,1,0,0,1
19611,57,6,2014-08-09,5248.0,590.0,1,0,0,0
19612,59,6,2014-08-09,2280.0,244.0,1,0,0,0
19613,1,5,2014-08-08,4451.0,503.0,1,1,0,1
19614,2,5,2014-08-08,4597.0,498.0,1,1,0,1
19615,3,5,2014-08-08,6763.0,760.0,1,1,0,1
19616,4,5,2014-08-08,9698.0,1219.0,1,1,0,1
19617,5,5,2014-08-08,5051.0,573.0,1,1,0,1
19618,6,5,2014-08-08,5351.0,619.0,1,1,0,1
19619,7,5,2014-08-08,10040.0,1148.0,1,1,0,1
19620,8,5,2014-08-08,5187.0,626.0,1,1,0,1
19621,9,5,2014-08-08,6368.0,574.0,1,1,0,1
19622,10,5,2014-08-08,5683.0,595.0,1,1,0,1
19623,11,5,2014-08-08,7734.0,1085.0,1,1,0,1
19624,12,5,2014-08-08,7813.0,894.0,1,1,0,1
19625,14,5,2014-08-08,5545.0,658.0,1,1,0,1
19626,15,5,2014-08-08,7731.0,734.0,1,1,0,1
19627,16,5,2014-08-08,7421.0,804.0,1,1,0,1
19628,17,5,2014-08-08,5975.0,789.0,1,1,0,1
19629,18,5,2014-08-08,7171.0,802.0,1,1,0,1
19630,19,5,2014-08-08,7193.0,657.0,1,1,0,1
19631,21,5,2014-08-08,5854.0,519.0,1,1,0,1
19632,23,5,2014-08-08,5581.0,523.0,1,1,0,1
19633,24,5,2014-08-08,10035.0,853.0,1,1,0,1
19634,25,5,2014-08-08,9146.0,1370.0,1,1,0,1
19635,26,5,2014-08-08,6503.0,574.0,1,1,0,1
19636,27,5,2014-08-08,8983.0,1002.0,1,1,0,1
19637,28,5,2014-08-08,5735.0,655.0,1,1,0,1
19638,29,5,2014-08-08,7343.0,660.0,1,1,0,1
19639,30,5,2014-08-08,4824.0,648.0,1,1,0,1
19640,31,5,2014-08-08,6595.0,623.0,1,1,0,1
19641,33,5,2014-08-08,7337.0,746.0,1,1,0,1
19642,34,5,2014-08-08,7456.0,908.0,1,1,0,1
19643,35,5,2014-08-08,10186.0,779.0,1,1,0,1
19644,37,5,2014-08-08,7555.0,796.0,1,1,0,1
19645,38,5,2014-08-08,5400.0,501.0,1,1,0,1
19646,39,5,2014-08-08,4909.0,581.0,1,1,0,1
19647,40,5,2014-08-08,5722.0,752.0,1,1,0,1
19648,42,5,2014-08-08,9759.0,1055.0,1,1,0,1
19649,43,5,2014-08-08,6694.0,613.0,1,1,0,1
19650,44,5,2014-08-08,6171.0,733.0,1,1,0,1
19651,45,5,2014-08-08,5499.0,415.0,1,1,0,1
19652,47,5,2014-08-08,6966.0,882.0,1,1,0,1
19653,48,5,2014-08-08,3826.0,383.0,1,1,0,1
19654,49,5,2014-08-08,7468.0,543.0,1,1,0,1
19655,50,5,2014-08-08,4098.0,343.0,1,1,0,1
19656,53,5,2014-08-08,5491.0,619.0,1,1,0,1
19657,54,5,2014-08-08,8357.0,748.0,1,1,0,1
19658,55,5,2014-08-08,4611.0,604.0,1,1,0,1
19659,56,5,2014-08-08,7354.0,501.0,1,1,0,1
19660,57,5,2014-08-08,8351.0,820.0,1,1,0,1
19661,59,5,2014-08-08,4901.0,525.0,1,1,0,1
19662,1,4,2014-08-07,4154.0,480.0,1,1,0,1
19663,2,4,2014-08-07,4809.0,563.0,1,1,0,1
19664,3,4,2014-08-07,8010.0,827.0,1,1,0,1
19665,4,4,2014-08-07,9872.0,1269.0,1,1,0,1
19666,5,4,2014-08-07,4940.0,583.0,1,1,0,1
19667,6,4,2014-08-07,5251.0,576.0,1,1,0,1
19668,7,4,2014-08-07,11960.0,1335.0,1,1,0,1
19669,8,4,2014-08-07,6240.0,747.0,1,1,0,1
19670,9,4,2014-08-07,6750.0,604.0,1,1,0,1
19671,10,4,2014-08-07,5452.0,561.0,1,1,0,1
19672,11,4,2014-08-07,7700.0,1091.0,1,1,0,1
19673,12,4,2014-08-07,7675.0,892.0,1,1,0,1
19674,14,4,2014-08-07,5069.0,611.0,1,1,0,1
19675,15,4,2014-08-07,7670.0,711.0,1,1,0,1
19676,16,4,2014-08-07,7465.0,783.0,1,1,0,1
19677,17,4,2014-08-07,6866.0,870.0,1,1,0,1
19678,18,4,2014-08-07,6294.0,687.0,1,1,0,1
19679,19,4,2014-08-07,7780.0,683.0,1,1,0,1
19680,21,4,2014-08-07,5913.0,528.0,1,1,0,1
19681,23,4,2014-08-07,6156.0,566.0,1,1,0,1
19682,24,4,2014-08-07,9182.0,819.0,1,1,0,1
19683,25,4,2014-08-07,10060.0,1455.0,1,1,0,1
19684,26,4,2014-08-07,7800.0,635.0,1,1,0,1
19685,27,4,2014-08-07,9985.0,1082.0,1,1,0,1
19686,28,4,2014-08-07,5446.0,662.0,1,1,0,1
19687,29,4,2014-08-07,8072.0,686.0,1,1,0,1
19688,30,4,2014-08-07,6242.0,852.0,1,1,0,1
19689,31,4,2014-08-07,6384.0,613.0,1,1,0,1
19690,33,4,2014-08-07,7244.0,739.0,1,1,0,1
19691,34,4,2014-08-07,6961.0,916.0,1,1,0,1
19692,35,4,2014-08-07,10397.0,704.0,1,1,0,1
19693,37,4,2014-08-07,7418.0,839.0,1,1,0,1
19694,38,4,2014-08-07,5334.0,480.0,1,1,0,1
19695,39,4,2014-08-07,5150.0,629.0,1,1,0,1
19696,40,4,2014-08-07,5794.0,799.0,1,1,0,1
19697,42,4,2014-08-07,10067.0,1116.0,1,1,0,1
19698,43,4,2014-08-07,6777.0,624.0,1,1,0,1
19699,44,4,2014-08-07,6800.0,790.0,1,1,0,1
19700,45,4,2014-08-07,5798.0,455.0,1,1,0,1
19701,47,4,2014-08-07,7104.0,894.0,1,1,0,1
19702,48,4,2014-08-07,3096.0,344.0,1,1,0,1
19703,49,4,2014-08-07,8029.0,562.0,1,1,0,1
19704,50,4,2014-08-07,4656.0,401.0,1,1,0,1
19705,53,4,2014-08-07,5544.0,549.0,1,1,0,1
19706,54,4,2014-08-07,9117.0,771.0,1,1,0,1
19707,55,4,2014-08-07,4759.0,560.0,1,1,0,1
19708,56,4,2014-08-07,8147.0,530.0,1,1,0,1
19709,57,4,2014-08-07,9816.0,944.0,1,1,0,1
19710,59,4,2014-08-07,4949.0,518.0,1,1,0,1
19711,1,3,2014-08-06,5337.0,575.0,1,1,0,1
19712,2,3,2014-08-06,6331.0,767.0,1,1,0,1
19713,3,3,2014-08-06,7499.0,798.0,1,1,0,1
19714,4,3,2014-08-06,8860.0,1199.0,1,1,0,1
19715,5,3,2014-08-06,5711.0,680.0,1,1,0,1
19716,6,3,2014-08-06,5310.0,586.0,1,1,0,1
19717,7,3,2014-08-06,9952.0,1065.0,1,1,0,1
19718,8,3,2014-08-06,6070.0,650.0,1,1,0,1
19719,9,3,2014-08-06,6746.0,585.0,1,1,0,1
19720,10,3,2014-08-06,5811.0,571.0,1,1,0,1
19721,11,3,2014-08-06,9087.0,1247.0,1,1,0,1
19722,12,3,2014-08-06,7969.0,990.0,1,1,0,1
19723,14,3,2014-08-06,6285.0,664.0,1,1,0,1
19724,15,3,2014-08-06,7313.0,672.0,1,1,0,1
19725,16,3,2014-08-06,9129.0,866.0,1,1,0,1
19726,17,3,2014-08-06,6742.0,855.0,1,1,0,1
19727,18,3,2014-08-06,6625.0,727.0,1,1,0,1
19728,19,3,2014-08-06,6718.0,595.0,1,1,0,1
19729,21,3,2014-08-06,5922.0,492.0,1,1,0,1
19730,23,3,2014-08-06,6024.0,503.0,1,1,0,1
19731,24,3,2014-08-06,9320.0,840.0,1,1,0,1
19732,25,3,2014-08-06,9519.0,1339.0,1,1,0,1
19733,26,3,2014-08-06,6797.0,566.0,1,1,0,1
19734,27,3,2014-08-06,9389.0,1069.0,1,1,0,1
19735,28,3,2014-08-06,6272.0,656.0,1,1,0,1
19736,29,3,2014-08-06,7307.0,636.0,1,1,0,1
19737,30,3,2014-08-06,5246.0,716.0,1,1,0,1
19738,31,3,2014-08-06,5550.0,537.0,1,1,0,1
19739,33,3,2014-08-06,7864.0,737.0,1,1,0,1
19740,34,3,2014-08-06,8729.0,1057.0,1,1,0,1
19741,35,3,2014-08-06,9089.0,646.0,1,1,0,1
19742,37,3,2014-08-06,6446.0,705.0,1,1,0,1
19743,38,3,2014-08-06,5598.0,510.0,1,1,0,1
19744,39,3,2014-08-06,6031.0,740.0,1,1,0,1
19745,40,3,2014-08-06,5172.0,767.0,1,1,0,1
19746,42,3,2014-08-06,11311.0,1222.0,1,1,0,1
19747,43,3,2014-08-06,6410.0,581.0,1,1,0,1
19748,44,3,2014-08-06,6553.0,775.0,1,1,0,1
19749,45,3,2014-08-06,5220.0,371.0,1,1,0,1
19750,47,3,2014-08-06,7925.0,976.0,1,1,0,1
19751,48,3,2014-08-06,3631.0,362.0,1,1,0,1
19752,49,3,2014-08-06,6990.0,474.0,1,1,0,1
19753,50,3,2014-08-06,4913.0,367.0,1,1,0,1
19754,53,3,2014-08-06,5567.0,603.0,1,1,0,1
19755,54,3,2014-08-06,7748.0,684.0,1,1,0,1
19756,55,3,2014-08-06,5106.0,539.0,1,1,0,1
19757,56,3,2014-08-06,7203.0,500.0,1,1,0,1
19758,57,3,2014-08-06,8361.0,843.0,1,1,0,1
19759,59,3,2014-08-06,5871.0,575.0,1,1,0,1
19760,1,2,2014-08-05,5433.0,620.0,1,1,0,1
19761,2,2,2014-08-05,5811.0,621.0,1,1,0,1
19762,3,2,2014-08-05,8714.0,868.0,1,1,0,1
19763,4,2,2014-08-05,9990.0,1336.0,1,1,0,1
19764,5,2,2014-08-05,6108.0,636.0,1,1,0,1
19765,6,2,2014-08-05,5611.0,665.0,1,1,0,1
19766,7,2,2014-08-05,13813.0,1471.0,1,1,0,1
19767,8,2,2014-08-05,7054.0,758.0,1,1,0,1
19768,9,2,2014-08-05,7438.0,628.0,1,1,0,1
19769,10,2,2014-08-05,6201.0,586.0,1,1,0,1
19770,11,2,2014-08-05,9243.0,1258.0,1,1,0,1
19771,12,2,2014-08-05,8767.0,940.0,1,1,0,1
19772,14,2,2014-08-05,6419.0,673.0,1,1,0,1
19773,15,2,2014-08-05,7185.0,689.0,1,1,0,1
19774,16,2,2014-08-05,9071.0,914.0,1,1,0,1
19775,17,2,2014-08-05,9139.0,1075.0,1,1,0,1
19776,18,2,2014-08-05,6141.0,646.0,1,1,0,1
19777,19,2,2014-08-05,7497.0,664.0,1,1,0,1
19778,21,2,2014-08-05,7691.0,566.0,1,1,0,1
19779,23,2,2014-08-05,7277.0,580.0,1,1,0,1
19780,24,2,2014-08-05,10374.0,878.0,1,1,0,1
19781,25,2,2014-08-05,11619.0,1539.0,1,1,0,1
19782,26,2,2014-08-05,7765.0,603.0,1,1,0,1
19783,27,2,2014-08-05,11935.0,1255.0,1,1,0,1
19784,28,2,2014-08-05,7241.0,726.0,1,1,0,1
19785,29,2,2014-08-05,8088.0,677.0,1,1,0,1
19786,30,2,2014-08-05,7312.0,898.0,1,1,0,1
19787,31,2,2014-08-05,6093.0,519.0,1,1,0,1
19788,33,2,2014-08-05,9091.0,820.0,1,1,0,1
19789,34,2,2014-08-05,9102.0,1089.0,1,1,0,1
19790,35,2,2014-08-05,10000.0,702.0,1,1,0,1
19791,37,2,2014-08-05,7664.0,801.0,1,1,0,1
19792,38,2,2014-08-05,6745.0,561.0,1,1,0,1
19793,39,2,2014-08-05,5879.0,740.0,1,1,0,1
19794,40,2,2014-08-05,7122.0,838.0,1,1,0,1
19795,42,2,2014-08-05,11768.0,1236.0,1,1,0,1
19796,43,2,2014-08-05,8181.0,641.0,1,1,0,1
19797,44,2,2014-08-05,7222.0,814.0,1,1,0,1
19798,45,2,2014-08-05,5481.0,414.0,1,1,0,1
19799,47,2,2014-08-05,8130.0,966.0,1,1,0,1
19800,48,2,2014-08-05,3547.0,382.0,1,1,0,1
19801,49,2,2014-08-05,9302.0,553.0,1,1,0,1
19802,50,2,2014-08-05,4846.0,412.0,1,1,0,1
19803,53,2,2014-08-05,6136.0,625.0,1,1,0,1
19804,54,2,2014-08-05,9255.0,801.0,1,1,0,1
19805,55,2,2014-08-05,5840.0,677.0,1,1,0,1
19806,56,2,2014-08-05,7911.0,,1,1,0,1
19807,57,2,2014-08-05,10624.0,995.0,1,1,0,1
19808,59,2,2014-08-05,6890.0,651.0,1,1,0,1
19809,1,1,2014-08-04,5655.0,592.0,1,1,0,1
19810,2,1,2014-08-04,6315.0,668.0,1,1,0,1
19811,3,1,2014-08-04,9055.0,891.0,1,1,0,1
19812,4,1,2014-08-04,11754.0,1518.0,1,1,0,1
19813,5,1,2014-08-04,5391.0,614.0,1,1,0,1
19814,6,1,2014-08-04,6550.0,702.0,1,1,0,1
19815,7,1,2014-08-04,15399.0,1492.0,1,1,0,1
19816,8,1,2014-08-04,8066.0,820.0,1,1,0,1
19817,9,1,2014-08-04,10061.0,777.0,1,1,0,1
19818,10,1,2014-08-04,7049.0,685.0,1,1,0,1
19819,11,1,2014-08-04,11063.0,1351.0,1,1,0,1
19820,12,1,2014-08-04,11281.0,1188.0,1,1,0,1
19821,14,1,2014-08-04,7359.0,752.0,1,1,0,1
19822,15,1,2014-08-04,9366.0,820.0,1,1,0,1
19823,16,1,2014-08-04,10794.0,1029.0,1,1,0,1
19824,17,1,2014-08-04,9851.0,1110.0,1,1,0,1
19825,18,1,2014-08-04,8003.0,810.0,1,1,0,1
19826,19,1,2014-08-04,9623.0,797.0,1,1,0,1
19827,21,1,2014-08-04,10377.0,692.0,1,1,0,1
19828,23,1,2014-08-04,8259.0,636.0,1,1,0,1
19829,24,1,2014-08-04,13152.0,1033.0,1,1,0,1
19830,25,1,2014-08-04,13970.0,1764.0,1,1,0,1
19831,26,1,2014-08-04,11500.0,842.0,1,1,0,1
19832,27,1,2014-08-04,14324.0,1375.0,1,1,0,1
19833,28,1,2014-08-04,6602.0,657.0,1,1,0,1
19834,29,1,2014-08-04,11503.0,926.0,1,1,0,1
19835,30,1,2014-08-04,7540.0,942.0,1,1,0,1
19836,31,1,2014-08-04,7732.0,657.0,1,1,0,1
19837,33,1,2014-08-04,10777.0,922.0,1,1,0,1
19838,34,1,2014-08-04,9911.0,1119.0,1,1,0,1
19839,35,1,2014-08-04,15379.0,990.0,1,1,0,1
19840,37,1,2014-08-04,9732.0,934.0,1,1,0,1
19841,38,1,2014-08-04,9946.0,764.0,1,1,0,1
19842,39,1,2014-08-04,8164.0,904.0,1,1,0,1
19843,40,1,2014-08-04,7052.0,841.0,1,1,0,1
19844,42,1,2014-08-04,13557.0,1310.0,1,1,0,1
19845,43,1,2014-08-04,9828.0,759.0,1,1,0,1
19846,44,1,2014-08-04,9485.0,946.0,1,1,0,1
19847,45,1,2014-08-04,7639.0,490.0,1,1,0,1
19848,47,1,2014-08-04,9961.0,1085.0,1,1,0,1
19849,48,1,2014-08-04,4188.0,413.0,1,1,0,1
19850,49,1,2014-08-04,10251.0,673.0,1,1,0,1
19851,50,1,2014-08-04,6202.0,456.0,1,1,0,1
19852,53,1,2014-08-04,7052.0,716.0,1,1,0,1
19853,54,1,2014-08-04,11674.0,925.0,1,1,0,1
19854,55,1,2014-08-04,6327.0,704.0,1,1,0,1
19855,56,1,2014-08-04,8884.0,566.0,1,1,0,1
19856,57,1,2014-08-04,11455.0,968.0,1,1,0,1
19857,59,1,2014-08-04,7985.0,719.0,1,1,0,1
19858,1,7,2014-08-03,0.0,0.0,0,0,0,1
19859,2,7,2014-08-03,0.0,0.0,0,0,0,0
19860,3,7,2014-08-03,0.0,0.0,0,0,0,0
19861,4,7,2014-08-03,0.0,0.0,0,0,0,0
19862,5,7,2014-08-03,0.0,0.0,0,0,0,0
19863,6,7,2014-08-03,0.0,0.0,0,0,0,0
19864,7,7,2014-08-03,0.0,0.0,0,0,0,0
19865,8,7,2014-08-03,0.0,0.0,0,0,0,0
19866,9,7,2014-08-03,0.0,0.0,0,0,0,0
19867,10,7,2014-08-03,0.0,0.0,0,0,0,1
19868,11,7,2014-08-03,0.0,0.0,0,0,0,0
19869,12,7,2014-08-03,0.0,0.0,0,0,0,0
19870,14,7,2014-08-03,0.0,0.0,0,0,0,0
19871,15,7,2014-08-03,0.0,0.0,0,0,0,0
19872,16,7,2014-08-03,0.0,0.0,0,0,0,0
19873,17,7,2014-08-03,0.0,0.0,0,0,0,0
19874,18,7,2014-08-03,0.0,0.0,0,0,0,0
19875,19,7,2014-08-03,0.0,0.0,0,0,0,0
19876,21,7,2014-08-03,0.0,0.0,0,0,0,0
19877,23,7,2014-08-03,0.0,0.0,0,0,0,0
19878,24,7,2014-08-03,0.0,0.0,0,0,0,0
19879,25,7,2014-08-03,0.0,0.0,0,0,0,0
19880,26,7,2014-08-03,0.0,0.0,0,0,0,0
19881,27,7,2014-08-03,0.0,0.0,0,0,0,0
19882,28,7,2014-08-03,0.0,0.0,0,0,0,0
19883,29,7,2014-08-03,0.0,0.0,0,0,0,0
19884,30,7,2014-08-03,0.0,0.0,0,0,0,0
19885,31,7,2014-08-03,0.0,0.0,0,0,0,0
19886,33,7,2014-08-03,0.0,0.0,0,0,0,0
19887,34,7,2014-08-03,0.0,0.0,0,0,0,0
19888,35,7,2014-08-03,0.0,0.0,0,0,0,0
19889,37,7,2014-08-03,0.0,0.0,0,0,0,0
19890,38,7,2014-08-03,0.0,0.0,0,0,0,0
19891,39,7,2014-08-03,0.0,0.0,0,0,0,0
19892,40,7,2014-08-03,0.0,0.0,0,0,0,0
19893,42,7,2014-08-03,0.0,0.0,0,0,0,0
19894,43,7,2014-08-03,0.0,0.0,0,0,0,0
19895,44,7,2014-08-03,0.0,0.0,0,0,0,0
19896,45,7,2014-08-03,0.0,0.0,0,0,0,0
19897,47,7,2014-08-03,0.0,0.0,0,0,0,0
19898,48,7,2014-08-03,0.0,0.0,0,0,0,0
19899,49,7,2014-08-03,0.0,0.0,0,0,0,0
19900,50,7,2014-08-03,0.0,0.0,0,0,0,0
19901,53,7,2014-08-03,0.0,0.0,0,0,0,0
19902,54,7,2014-08-03,0.0,0.0,0,0,0,0
19903,55,7,2014-08-03,0.0,0.0,0,0,0,0
19904,56,7,2014-08-03,0.0,0.0,0,0,0,1
19905,57,7,2014-08-03,0.0,0.0,0,0,0,0
19906,59,7,2014-08-03,0.0,0.0,0,0,0,0
19907,1,6,2014-08-02,4731.0,,1,0,0,1
19908,2,6,2014-08-02,3354.0,451.0,1,0,0,0
19909,3,6,2014-08-02,4157.0,466.0,1,0,0,0
19910,4,6,2014-08-02,,1337.0,1,0,0,0
19911,5,6,2014-08-02,1593.0,220.0,1,0,0,0
19912,6,6,2014-08-02,3201.0,365.0,1,0,0,0
19913,7,6,2014-08-02,7956.0,873.0,1,0,0,0
19914,8,6,2014-08-02,3100.0,380.0,1,0,0,0
19915,9,6,2014-08-02,6233.0,558.0,1,0,0,0
19916,10,6,2014-08-02,5284.0,526.0,1,0,0,1
19917,11,6,2014-08-02,5969.0,838.0,1,0,0,0
19918,12,6,2014-08-02,5617.0,745.0,1,0,0,0
19919,14,6,2014-08-02,3488.0,395.0,1,0,0,0
19920,15,6,2014-08-02,5124.0,614.0,1,0,0,0
19921,16,6,2014-08-02,5719.0,584.0,1,0,0,0
19922,17,6,2014-08-02,2589.0,356.0,1,0,0,0
19923,18,6,2014-08-02,4832.0,541.0,1,0,0,0
19924,19,6,2014-08-02,4310.0,392.0,1,0,0,0
19925,21,6,2014-08-02,5484.0,528.0,1,0,0,0
19926,23,6,2014-08-02,4566.0,439.0,1,0,0,0
19927,24,6,2014-08-02,6913.0,648.0,1,0,0,0
19928,25,6,2014-08-02,8941.0,1273.0,1,0,0,0
19929,26,6,2014-08-02,4853.0,471.0,1,0,0,0
19930,27,6,2014-08-02,7180.0,853.0,1,0,0,0
19931,28,6,2014-08-02,2707.0,338.0,1,0,0,0
19932,29,6,2014-08-02,6198.0,,1,0,0,0
19933,30,6,2014-08-02,4057.0,646.0,1,0,0,0
19934,31,6,2014-08-02,4998.0,,1,0,0,0
19935,33,6,2014-08-02,8745.0,828.0,1,0,0,0
19936,34,6,2014-08-02,6956.0,888.0,1,0,0,0
19937,35,6,2014-08-02,7897.0,614.0,1,0,0,0
19938,37,6,2014-08-02,6552.0,767.0,1,0,0,0
19939,38,6,2014-08-02,5566.0,552.0,1,0,0,0
19940,39,6,2014-08-02,3817.0,509.0,1,0,0,0
19941,40,6,2014-08-02,5544.0,785.0,1,0,0,0
19942,42,6,2014-08-02,8375.0,977.0,1,0,0,0
19943,43,6,2014-08-02,5281.0,455.0,1,0,0,0
19944,44,6,2014-08-02,4117.0,458.0,1,0,0,0
19945,45,6,2014-08-02,5390.0,435.0,1,0,0,0
19946,47,6,2014-08-02,5082.0,720.0,1,0,0,0
19947,48,6,2014-08-02,2375.0,256.0,1,0,0,0
19948,49,6,2014-08-02,8022.0,580.0,1,0,0,0
19949,50,6,2014-08-02,4617.0,410.0,1,0,0,0
19950,53,6,2014-08-02,3823.0,418.0,1,0,0,0
19951,54,6,2014-08-02,7646.0,732.0,1,0,0,0
19952,55,6,2014-08-02,2812.0,315.0,1,0,0,0
19953,56,6,2014-08-02,7363.0,565.0,1,0,0,1
19954,57,6,2014-08-02,5695.0,585.0,1,0,0,0
19955,59,6,2014-08-02,2687.0,253.0,1,0,0,0
19956,1,5,2014-08-01,5038.0,572.0,1,1,0,1
19957,2,5,2014-08-01,5434.0,620.0,1,1,0,1
19958,3,5,2014-08-01,7893.0,787.0,1,1,0,1
19959,4,5,2014-08-01,11112.0,1354.0,1,1,0,1
19960,5,5,2014-08-01,4381.0,562.0,1,1,0,1
19961,6,5,2014-08-01,5931.0,635.0,1,1,0,1
19962,7,5,2014-08-01,11885.0,1264.0,1,1,0,1
19963,8,5,2014-08-01,6115.0,689.0,1,1,0,1
19964,9,5,2014-08-01,8424.0,693.0,1,1,0,1
19965,10,5,2014-08-01,6997.0,716.0,1,1,0,1
19966,11,5,2014-08-01,8908.0,1241.0,1,1,0,1
19967,12,5,2014-08-01,7786.0,936.0,1,1,0,1
19968,14,5,2014-08-01,6584.0,710.0,1,1,0,1
19969,15,5,2014-08-01,7752.0,736.0,1,1,0,1
19970,16,5,2014-08-01,9102.0,964.0,1,1,0,1
19971,17,5,2014-08-01,7958.0,968.0,1,1,0,1
19972,18,5,2014-08-01,8738.0,898.0,1,1,0,1
19973,19,5,2014-08-01,7663.0,690.0,1,1,0,1
19974,21,5,2014-08-01,6535.0,615.0,1,1,0,1
19975,23,5,2014-08-01,6459.0,562.0,1,1,0,1
19976,24,5,2014-08-01,11883.0,987.0,1,1,0,1
19977,25,5,2014-08-01,11359.0,1538.0,1,1,0,1
19978,26,5,2014-08-01,8314.0,629.0,1,1,0,1
19979,27,5,2014-08-01,10268.0,1107.0,1,1,0,1
19980,28,5,2014-08-01,6711.0,690.0,1,1,0,1
19981,29,5,2014-08-01,8502.0,695.0,1,1,0,1
19982,30,5,2014-08-01,5311.0,732.0,1,1,0,1
19983,31,5,2014-08-01,6744.0,645.0,1,1,0,1
19984,33,5,2014-08-01,9132.0,837.0,1,1,0,1
19985,34,5,2014-08-01,8598.0,1019.0,1,1,0,1
19986,35,5,2014-08-01,12014.0,810.0,1,1,0,1
19987,37,5,2014-08-01,7953.0,846.0,1,1,0,1
19988,38,5,2014-08-01,6732.0,548.0,1,1,0,1
19989,39,5,2014-08-01,5512.0,692.0,1,1,0,1
19990,40,5,2014-08-01,5476.0,708.0,1,1,0,1
